Coin,Description,Rank,Market capitalization,Market capitalization - Currency,Social dominance %,Category
PSG,Paris Saint-Germain Fan Token,1053,16888714.8997,USD,0.0414562739306985,"Sports, Fan tokens"
REI,REI Network,1054,16849200,USD,0.0016737005003077032,"Scaling, Layer 1"
PERP,Perpetual Protocol,1055,16897872.222339004,USD,0.051884715509538805,"Decentralized exchange, Derivatives, DeFi, Exchange tokens"
BLZ,Bluzelle,1056,16835120.68357226,USD,0.019698167426698353,"Smart contract platforms, Distributed computing and storage, DePIN"
COS,Contentos,1057,16808996.9309328,USD,0.009527218232520772,Social media and content
LEASH,Doge Killer,1058,16781871.67369704,USD,0.03759388816075765,Memes
ATR,Artrade,1059,16831209.8669977,USD,0.01866819788804746,Real-world assets
PSP,ParaSwap,1060,16782094.829042997,USD,0.0034761471929467685,"Decentralized exchange, DeFi, Exchange tokens"
TLOS,Telos,1061,16691889.029110596,USD,0.03604893385278131,"Privacy, Smart contract platforms, NFTs and collectibles, Layer 1"
EQB,Equilibria Finance,1062,16713854.916440386,USD,0.0016737005003077032,DeFi
F,SynFutures,1063,16453482.278143,USD,,"Decentralized exchange, Derivatives, DeFi, Exchange tokens"
CAW,crow with knife,1064,16783748.331946135,USD,0.10222447671110128,Memes
PURPE,Purple Pepe,1065,16681042.227245944,USD,0.011200918732828476,Memes
TGT,THORWallet,1066,16682647.528043518,USD,0.040555050584378964,Payments
CTXC,Cortex,1067,16621730.371878939,USD,0.009398472040189412,"Smart contract platforms, Internet of things, Data management and AI, Layer 1"
INDY,Indigo Protocol,1068,16572930.3356,USD,0.01081468015583439,
HUSTLE,Agent Hustle,1069,16632999.999999998,USD,,Data management and AI
ALPINE,Alpine F1 Team Fan Token,1070,16455340.628817804,USD,0.00862599488620124,"Sports, Fan tokens"
AXGT,AxonDAO Governance Token,1071,16460461.33441215,USD,,DAO
COPI,Cornucopias,1072,16461904.136912,USD,0.012745873040804817,"Gaming, NFTs and collectibles, Metaverse, Web3"
SIX,SIX Token,1073,16433016.208143186,USD,0.011973395886816647,"Smart contract platforms, Enterprise solutions, Payments"
GHX,GamerCoin,1074,16367421.736344771,USD,0.0539446545868406,"Gaming, Distributed computing and storage, DePIN"
LOCKIN,LOCK IN,1075,16049122.906860001,USD,,Memes
NRN,Neuron,1076,16313226.358848,USD,0.006566055808899452,Data management and AI
INI,InitVerse,1077,16224919.3761078,USD,,
GYEN,GYEN,1078,16023352.1476218,USD,0.0015449543079763416,"Stablecoins, Asset-backed stablecoins, Fiat-backed stablecoins"
WKC,Wiki Cat,1079,15954412.015369007,USD,,Memes
KENDU,Kendu,1080,16114742.650060678,USD,0.11831775075252149,Memes
CROB,Crob Coin,1081,15974400,USD,,Memes
ARMY,XRP ARMY,1082,15727478,USD,,
ESX,EstateX,1083,15815215.820322767,USD,,Real-world assets
PEIPEI,PeiPei (ETH),1084,15797538.870592317,USD,,Memes
BOBA,Boba Network,1085,15696752.245915601,USD,0.059094502280095065,"Interoperability, Scaling, Layer 1, Made in America"
TOKEN,TokenFi,1086,15761311.894429,USD,0.20805384680748065,"Memes, Smart contract platforms, Data management and AI, Social media and content, DeFi, Analytics, Education, Real estate, DAO, Real-world assets"
GINI,KALP Network,1087,15694085.120000001,USD,,
TON,TON Token,1088,15710883.38772999,USD,,
BID,CreatorBid,1089,15749102.224002175,USD,,Data management and AI
PEPE,Based Pepe,1090,15621061.079999998,USD,,
QUICK,Quickswap[New],1091,15476779.821527403,USD,,"Decentralized exchange, DeFi"
OCTA,OctaSpace,1092,15578534.57554,USD,0.08394251740004789,"Distributed computing and storage, Data management and AI, DePIN"
EMT,EarthMeta,1093,15490927.448035922,USD,,"Gaming, Metaverse"
FUL,Fulcrom Finance,1094,15179391.308290211,USD,0.007982263924544432,Privacy
HOSKY,Hosky Token,1095,15371531.999995349,USD,0.025491746081609635,Memes
WEPE,Wall Street Pepe,1096,15363000,USD,,Memes
J,JAMBO,1097,15153422.810460001,USD,,
CGO,Comtech Gold,1098,15230820,USD,0.0036048933852781302,"Asset-backed tokens, Real-world assets"
OORT,OORT,1099,15608323.34963459,USD,0.046219883046958884,"Distributed computing and storage, Data management and AI, DePIN"
VICS,RoboFi,1100,15181200.000000002,USD,0.0034761471929467685,
ADS,Adshares,1101,15195941.167626929,USD,0.025877984658603723,"Marketing, Metaverse"
IMO,IMO,1102,15241207.833,USD,,Real-world assets
BIFI,Beefy,1103,15128800.000000002,USD,0.02085688315768061,DeFi
FLM,Flamingo,1104,15126285.088514147,USD,0.046992360200947055,"DeFi, DAO"
MEMECOIN,just memecoin,1105,15449274.92628847,USD,,Memes
STEP,Step Finance,1106,15131935.359783411,USD,0.020341898388355165,
GFAL,Games for a living,1107,15071832.547976678,USD,0.028967893274556403,"Gaming, NFTs and collectibles"
FHE,Mind Network,1108,14898106.783908,USD,,"Privacy, Data management and AI"
HOUSE,Housecoin,1109,15170786.183654113,USD,,Memes
FROGGIE,Froggie,1110,15467000,USD,,Memes
SUKU,Suku,1111,15058653.961245213,USD,0.019311928849704268,"Enterprise solutions, DeFi, Web3, Made in America"
BULLA,Bulla,1112,15490440,USD,,Memes
CPC,CPCoin,1113,14904265.904876249,USD,,
BAR,FC Barcelona Fan Token,1114,14872668.984,USD,0.02433303035062738,"Sports, Fan tokens"
BERRY,Strawberry AI,1115,14293000,USD,,Data management and AI
CLEAR,Everclear,1116,14661219.313008001,USD,,
SMOLE,smolecoin,1117,14784840,USD,0.003991131962272216,Memes
LOCK,Houdini Swap,1118,14684120.26628382,USD,0.01918318265737291,Privacy
VRA,Verasity,1119,14636722.6092144,USD,0.38842726226371854,"Gaming, Data management and AI, NFTs and collectibles, Social media and content"
WOD,World of Dypians,1120,14974702.567048,USD,,"Gaming, NFTs and collectibles"
DIAM,DIAM,1121,14603164.350375999,USD,,DeFi
MASA,Masa,1122,14614167.764954688,USD,0.027422938966580063,"Privacy, Data management and AI, Identity"
SIGMA,SIGMA,1123,14644145.927180901,USD,0.02703670038958598,Memes
ZEX,Zeta,1124,14509910.862592127,USD,0.011072172540497114,"Decentralized exchange, Derivatives, DeFi"
PIRATE,Pirate Nation,1125,14627925.25012,USD,0.03295902523682862,"Gaming, NFTs and collectibles, Made in America"
BKN,Brickken,1126,14523655.494830918,USD,0.06038196420340868,Real-world assets
COCA,COCA,1127,14380210,USD,,
NATIX,NATIX Network,1128,14449479.264885,USD,0.031671563313515,"Data management and AI, DePIN"
ROG,ROGin AI,1129,14363298.8007201,USD,0.012745873040804817,
INSP,Inspect,1130,14603216.18691144,USD,0.0920535275169237,"Social media and content, Web3"
CLOUD,Cloud,1131,14133060,USD,,
SUT,SuperTrust,1132,14114557.796651,USD,,"Payments, Web3"
BR,Bedrock,1133,14033040,USD,,"DeFi, DAO"
MAY,Mayflower AI,1134,13977763.58822316,USD,0.0033474010006154064,"Cryptocurrencies, Data management and AI, DeFi"
KRL,Kryll,1135,13918744.215531504,USD,0.004506116731597664,Asset management
FIO,FIO Protocol,1136,13945217.479977563,USD,0.02072813696534925,"Interoperability, Payments"
WFI,WeFi,1137,13802286.043023543,USD,,
STOP,LETSTOP,1138,13690955.206943795,USD,0.015320796887432054,
MEMEFI,MemeFi,1139,13852000,USD,,"Gaming, Social media and content, Tap to earn"
AIN,AI Network,1140,13838947.838702999,USD,0.07235536009022533,Data management and AI
NUM,Numbers Protocol,1141,13746163.455528,USD,0.048537314508923395,"Data management and AI, NFTs and collectibles, Asset management, Social media and content, Web3"
DEXTF,Memento,1142,13669208.235354599,USD,0.014033334964118436,"Privacy, Asset management, DeFi, Real-world assets"
LYK,LayerK,1143,13609934.582218,USD,0.0003862385769940854,
CHESS,Tranchess,1144,13506613.643691,USD,0.19157433418906636,"Asset management, Derivatives, DeFi"
TOKE,Tokemak,1145,13233329.87006968,USD,0.009784710617183497,DeFi
MICHI,michi (SOL),1146,13404424.568580544,USD,0.10814680155834391,Memes
ALPHA,Stella,1147,13259235,USD,0.2157786183473624,"DeFi, DAO, Fundraising"
MAJOR,Major,1148,13291803.44996,USD,0.0005149847693254472,"Gaming, Social media and content, Tap to earn"
FIS,StaFi,1149,13303596.98554682,USD,0.010685933963503029,"Derivatives, DeFi"
BSW,Biswap,1150,13701861.821400998,USD,0.24333030350627377,"Decentralized exchange, NFTs and collectibles, DeFi, Exchange tokens"
PSTAKE,pSTAKE Finance,1151,13116549.187028,USD,0.05639083224113647,Derivatives
VOXEL,Voxies,1152,13251661.110181803,USD,0.04493242112364527,"Gaming, NFTs and collectibles"
STLS,STELSI,1153,13186800.000000002,USD,,
BOTTO,Botto,1154,13192980.094574386,USD,0.005149847693254472,"Data management and AI, NFTs and collectibles"
ASTRA,AstraAI,1155,13076159.999999253,USD,,Data management and AI
QUACK,RichQUACK.com,1156,13076777.833139056,USD,0.053815908394509226,"Memes, Gaming, Loyalty and rewards, DeFi, Metaverse"
GAT,Gather,1157,12969000,USD,,"Internet of things, Cybersecurity"
XTER,Xterio,1158,12979550.23226243,USD,,"Gaming, Web3"
VINU,Vita Inu,1159,12956000.928362535,USD,0.04493242112364527,Memes
COCORO,COCORO,1160,12960196.83,USD,,Memes
DRGN,Dragonchain,1161,12859137.094554875,USD,0.005536086270248557,"Enterprise solutions, Made in America"
VADER,VaderAI by Virtuals,1162,12979541.938286,USD,,"Memes, Data management and AI"
GET,Global Entertainment Token,1163,12667981.9851574,USD,,
GAFI,GameFi.org,1164,12809007.44283084,USD,0.011973395886816647,"Gaming, Social media and content, Metaverse, Fundraising"
KDX,Kodexa,1165,12865780.950000001,USD,,
SCA,Scallop,1166,12708965.806342138,USD,0.031800309505846364,"Lending and borrowing, DeFi"
LAVA,Lava Network,1167,12589678.438900001,USD,,
EURR,StablR Euro,1168,12637565.031024,USD,,"Stablecoins, Asset-backed stablecoins"
BOSON,Boson Protocol,1169,12557892.861202804,USD,0.038881350084071266,"NFTs and collectibles, Payments, E-commerce, Marketplace, Real-world assets"
MSM,MusmeCoin,1170,12325750,USD,,
PIVX,PIVX,1171,12471668.476134881,USD,0.02497676131228419,"Privacy, Cryptocurrencies, DAO"
SHPING,SHPING,1172,12334953.156816,USD,0.010170949194177582,"Loyalty and rewards, E-commerce"
VULPEFI,Vulpe Finance,1173,12880800,USD,,
GIZA,Giza,1174,12373200,USD,,
VAI,VAIOT,1175,12388369.2,USD,0.03501896431413041,Data management and AI
STRD,Stride,1176,12349175.61408,USD,0.028839147082225042,Derivatives
ALVA,Alvara Protocol,1177,12103180.396342007,USD,0.04222875108468667,"Asset management, Real-world assets"
NMT,NetMind Token,1178,12377245.96416,USD,0.0037336395776094923,Data management and AI
GAL,Galatasaray Fan Token,1179,12239792.966599999,USD,0.2928975875538481,"Sports, Fan tokens"
CTX,Cryptex Finance,1180,12235701.563219491,USD,0.02845290850523096,"Derivatives, DeFi"
CAM,Camino Network,1181,12202113.552816002,USD,,
TARA,Taraxa,1182,12133046.6980915,USD,0.07995138543777568,"Scaling, Web3, Made in America"
VELVET,Velvet,1183,12118640.816271001,USD,,"Smart contract platforms, Data management and AI, DeFi, Web3"
SLF,Self Chain,1184,12081114,USD,0.0354052028911245,Layer 1
PHNIX,Phoenix,1185,12086629.708065389,USD,,Memes
GROK,GROK,1186,11914469.570677483,USD,,"Memes, Data management and AI"
BDC,Billy (Bitcoin),1187,12170000,USD,0.0002574923846627236,Memes
TRUU,Truth,1188,11870098.995844461,USD,,
MATH,MATH,1189,11960511.196943602,USD,0.015192050695100691,Payments
NUMI,NUMINE,1190,11900201.04,USD,,
CAR,Central African Republic Meme,1191,11905598.564920045,USD,,Memes
OWN,Otherworld,1192,11836666.555000002,USD,0.0028324162312899598,
KOMA,Koma Inu,1193,11813685.44714964,USD,0.025491746081609635,"Memes, Made in America"
LWA,LumiWave,1194,11944640.553126,USD,0.0003862385769940854,
PROPS,Propbase,1195,11883896.217132064,USD,0.0981045985564977,Real-world assets
OBOL,Obol,1196,11716071.797999999,USD,,
STUFF,STUFF.io,1197,11924111.265164716,USD,0.03489021812179905,
IRON,Iron Fish,1198,11747094.4730798,USD,,
WHY,WHY,1199,11647440,USD,0.03141407092885228,Memes
VICE,VICE Token,1200,11789266.507921426,USD,,
ZEON,ZEON,1201,13017870.89,USD,0.0010299695386508944,
MVC,MileVerse,1202,11622555.782196473,USD,0.0005149847693254472,"Payments, Transport"
MILK,MilkyWay,1203,11532419.700000001,USD,,Derivatives
CHEQ,cheqd,1204,11504476.34539,USD,0.01081468015583439,Identity
ULTI,Ultiverse,1205,11464631.6352936,USD,0.024719268927621465,Gaming
BGEO,BGEO(Bitcoin Global Eternal Oasis),1206,11480574.75945,USD,,
ROOT,The Root Network,1207,11224968.1443375,USD,0.06154067993439094,"Gaming, Metaverse, Layer 1"
SILO,Silo Finance,1208,11207265.589060059,USD,,
FTRB,Faith Tribe,1209,11312151.9548824,USD,0.007338532962887623,
CSWAP,ChainSwap,1210,11563787.31071,USD,0.013132111617798904,
DELABS,Delabs Games,1211,11304019.799999999,USD,,"Gaming, Web3"
RIZO,HahaYes,1212,10769401.493543934,USD,,Memes
OPUL,Opulous,1213,11227581.192932436,USD,0.038623857699408536,"Social media and content, Real-world assets"
CORAL,Coral Protocol,1214,11221000,USD,,
MASK,catwifmask,1215,11146455.006621,USD,,Memes
TA,Trusta.AI,1216,11232720,USD,,"Data management and AI, Identity"
USA,American Coin,1217,11110965.173081502,USD,,Memes
HIFI,Hifi Finance,1218,11012858.085924424,USD,0.14342325825713703,"Lending and borrowing, DeFi, Real estate, DAO, Made in America, Real-world assets"
EPT,Balance,1219,10966706.796670401,USD,,"Data management and AI, Made in America"
NODE,NodeOps,1220,11220836.45136,USD,,"Data management and AI, DeFi"
ATM,Atletico De Madrid Fan Token,1221,10873159.0727,USD,0.07879266970679341,"Sports, Fan tokens"
MINI,mini,1222,11026166.407623,USD,,Memes
OBT,Oobit,1223,10913000,USD,,
BUDDY,alright buddy,1224,10980000,USD,,Memes
BMEX,Bitmex Token,1225,10890720,USD,,
JYAI,Jerry The Turtle By Matt Furie,1226,10902000,USD,,Memes
MON,MON,1227,10875539.260782003,USD,0.06591805047365724,Gaming
XDB,XDB CHAIN,1228,10831780.52444688,USD,0.0016737005003077032,"Smart contract platforms, Enterprise solutions, Real-world assets"
TIME,Chrono.tech,1229,11048648.167,USD,0.3235391813287122,"Payments, Jobs"
WUF,Wuffi,1230,10738051.371665368,USD,0.002574923846627236,"Memes, Gaming, Social media and content"
PIB,PIBBLE,1231,10699396.410479594,USD,0.09411346659422547,Data management and AI
PLT,Poollotto.finance,1232,10700840.3515,USD,,
CRTS,Cratos,1233,10634433.27066395,USD,0.0011587157309822561,Social media and content
BELLS,Bellscoin,1234,10611146.25627,USD,,Memes
PANDORA,Pandora,1235,9861200,USD,0.0007724771539881708,"NFTs and collectibles, Derivatives"
BRETT,Brett (ETH),1236,10739968.2,USD,,Memes
THALES,Thales,1237,10497036.85156,USD,0.005793578654911281,"DeFi, Gambling"
MPH,Morpher,1238,10482419.853488,USD,,
MCN,MCNCOIN,1239,10485000,USD,,
KASTA,Kasta,1240,10832936.866969425,USD,0.011973395886816647,"Asset management, Payments"
JUV,Juventus Fan Token,1241,10461355.2041,USD,0.02677920800492325,"Sports, Fan tokens"
SAFE,SAFE(AnWang),1242,10454450.425584,USD,,
DORA,Dora Factory,1243,10584896.462315999,USD,,DAO
MAX,MAX,1244,10482327.560868,USD,,"Memes, Data management and AI"
RION,Hyperion,1245,10378330,USD,,"Decentralized exchange, DeFi, Exchange tokens"
FIRO,Firo,1246,10371016.29544484,USD,0.014677065925775246,"Privacy, Cryptocurrencies"
PAID,PAID,1247,10294500.541292101,USD,0.023946791773633295,
TET,Tectum,1248,10476273.687147615,USD,0.05536086270248558,
TICO,Funtico,1249,10287953,USD,,"Gaming, NFTs and collectibles"
CLORE,Clore.ai,1250,10282059.971007999,USD,0.01081468015583439,"Data management and AI, DePIN"
U2U,U2U Network,1251,10262262.2078613,USD,,"Layer 1, DePIN"
MEV,MEVerse,1252,11192803.78011567,USD,0.0018024466926390651,"Interoperability, DeFi, Metaverse"
LAZIO,S.S. Lazio Fan Token,1253,10232349.7124256,USD,0.008239756309207156,Fan tokens
XPRT,Persistence One,1254,10487084.05961,USD,0.007467279155218985,"Derivatives, DeFi"
NXRA,Nexera,1255,10309941.754874552,USD,0.07415780678286439,"Asset-backed tokens, Real-world assets"
WNCG,Nine Chronicles,1256,10122623.947663119,USD,0.007338532962887623,"Wrapped tokens, Gaming"
OIK,Space Nation,1257,10168147.7625,USD,,Gaming
PIT,Pitbull,1258,10177458.264879985,USD,0.018281959311053374,Memes
COOK,mETHProtocol,1259,10066560,USD,,DeFi
SOIL,Soil,1260,10084413.237178147,USD,0.042357497277018034,"DeFi, Real-world assets"
GOG,Guild of Guardians,1261,10019102.639733683,USD,0.01635076642608295,Gaming
PMT,Public Masterpiece Token,1262,10022026.054407494,USD,,
BASEDAI,BasedAI,1263,9993004.4844,USD,0.00502110150092311,
IDOL,MEET48,1264,9963398.4,USD,,Social media and content
OBSR,Observer,1265,9879810.6223707,USD,0.0002574923846627236,"Internet of things, Data management and AI"
ETHS,Ethscriptions,1266,9883020,USD,,
AVT,Aventus,1267,9915600,USD,0.015063304502769331,"Enterprise solutions, Loyalty and rewards, Events"
MOODENG,MOO DENG,1268,9880176.834936881,USD,,Memes
TANSSI,Tanssi,1269,9874310.425983,USD,,
TEDDYV2,Teddy Doge,1270,9856216.944412218,USD,,
FOXY,Foxy,1271,9826200,USD,0.027422938966580063,Memes
CITY,Manchester City Fan Token,1272,9839723.36118,USD,0.008111010116875792,"Sports, Fan tokens"
MCB,MUX Protocol,1273,9948188.673600001,USD,0.00862599488620124,"Decentralized exchange, Derivatives, DeFi, Exchange tokens"
SKATE,Skate,1274,9857401.774780564,USD,,"Interoperability, Layer 1"
USDJ,USDJ,1275,9828592.93009373,USD,0.0003862385769940854,"Stablecoins, Asset-backed tokens"
DIONE,Dione Protocol,1276,9692263.121238645,USD,0.06694802001230814,"Energy, DeFi, DePIN"
GME,GmeStop,1277,9746709.2470008,USD,0.2085688315768061,"Memes, Gaming"
PORTO,FC Porto Fan Token,1278,9717901.819140406,USD,0.010943426348165754,"Sports, Fan tokens"
DMC,DeLorean,1279,9753487.4103774,USD,,"NFTs and collectibles, Web3"
SQGROW,Squid Grow,1280,9675100,USD,0.024719268927621465,
PUMP,PumpBTC (Governance token),1281,9666915,USD,,"Asset management, DeFi"
MIX,MixMarvel,1282,9568234,USD,0.004377370539266301,"Gaming, Social media and content"
PAI,ParallelAI,1283,9539600,USD,,
COTS,Children Of The Sky,1284,9583137.282732582,USD,,Memes
KARATE,Karate Combat,1285,9471556.626220081,USD,0.01493455831043797,"Gaming, Sports"
MLG,360noscope420blazeit,1286,11070191.7869813,USD,,
MANEKI,MANEKI,1287,9377004.2015865,USD,0.13556974052492396,Memes
SNSY,Sensay,1288,9412655.8782564,USD,0.015192050695100691,Data management and AI
POOL,PoolTogether,1289,9388600.221,USD,0.010170949194177582,"DeFi, DAO"
MFER,mfercoin,1290,9375600,USD,0.05973823324175188,Memes
NIM,Nimiq,1291,9358416.778713835,USD,0.011329664925159839,Payments
WAGMIGAMES,WAGMI Games,1292,9354315.895954737,USD,0.0015449543079763416,"Gaming, NFTs and collectibles"
ODOS,Odos,1293,9377424.830595355,USD,0.0018024466926390651,DeFi
NEURO,NeuroWeb,1294,9323810.859206999,USD,0.02922538565921913,
BROCCOLI,Broccoli,1295,9353600,USD,,Memes
XAGX,Silver Token,1296,9303000,USD,,Real-world assets
REN,Ren,1297,9291375.074212685,USD,0.015063304502769331,"Interoperability, DeFi"
LEVER,LeverFi,1298,9244256.072249867,USD,0.2179673036169955,"Asset management, DeFi"
CWEB,Coinweb,1299,9213568.04134268,USD,0.018281959311053374,"Smart contract platforms, Developments tools, Interoperability, Scaling"
SPS,Splintershards,1300,9176597.758769218,USD,0.06192691851138502,"Gaming, NFTs and collectibles"
HOPPY,Hoppy,1301,9145800.6,USD,0.03991131962272216,Memes
GAIA,GAIA,1302,9109960,USD,,"Data management and AI, Web3"
MOCHI,Mochi (New),1303,9106637.612,USD,,Memes
CERE,Cere Network,1304,9147513.7611312,USD,0.0114584111174912,"Developments tools, Gaming, Distributed computing and storage, Data management and AI, Social media and content, DePIN"
