id,symbol,name,market_cap,current_price
chunks,chunks,Chunks,0.0,9.052e-05
solgraph,graph,SolGraph,0.0,0.00468872
shping,shping,Shping,0.0,0.0069586
shimmersea-lum,lum,ShimmerSea Lum,0.0,0.060514
cipher-2,cpr,CIPHER,0.0,0.00075409
cryptoart-ai,cart,CryptoArt.Ai,0.0,0.0011486
solfarm-2,sfarm,SolFarm,0.0,0.03518267
snowman,snow,Snowman,0.0,4.45983e-10
cias,cias,CIAS,0.0,3.279e-05
sol-cat,cat,CAT,0.0,0.00017752
snort,snort,SNORT,0.0,4.732e-05
sardis-network,srds,Sardis Network,0.0,0.00877314
solblock-ai,solblock,SolBlock AI,0.0,0.00014587
s4fe,s4f,S4FE,0.0,4.2e-05
snibbu,snibbu,Snibbu,0.0,0.00123414
cryptoai,cai,CryptoAI,0.0,0.00033802
compute-network,dcn,Compute Network,0.0,0.00115845
shina-inu-2,shin,Shina Inu,0.0,5.7961e-10
daily-active-users,dau,Daily Active Users,0.0,39.59
cryptocoinhash,cch,CryptoCoinHash,0.0,1.001
dancing-baby,baby,Dancing Baby,0.0,0.0005672
cifi,cifi,CIFI,0.0,0.00017132
damex-token,damex,Damex Token,0.0,0.00046002
solbook,book,SolBook,0.0,0.00357495
shredn-dog,shredn,Shredn Dog,0.0,2.54e-05
chuchu,chuchu,Chuchu,0.0,0.061843
consciousdao,cvn,ConsciousDao,0.0,0.150448
smart-coin-smrtr,smrtr,SmarterCoin,0.0,6.3245e-08
sempsunai2-0,smai2.0,SempsunAi2.0,0.0,8.886e-12
cryptotwitter,ct,CryptoTwitter,0.0,1.00552e-10
scamfari,scm,ScamFari,0.0,4.51e-06
ryze,ryze,Ryze,0.0,0.02223958
dai-on-pulsechain,dai,DAI on PulseChain,0.0,0.0086584
solhive,hive,SolHive,0.0,0.00011439
solcex,solcex,SolCex,0.0,0.00520362
sentra,$stra,Sentra,0.0,0.00035346
snowtomb-lot,slot,Snowtomb LOT,0.0,0.215613
church-of-the-machina,machina,Church of the Machina,0.0,1.957e-05
crypto-valleys-yield-token,yield,Crypto Valleys YIELD Token,0.0,0.00036028
snake-of-solana,hiss,Snake Of Solana,0.0,2.32474e-07
smart-blockchain,smart,SMART BLOCKCHAIN,0.0,0.00175978
csr,csr,CSR,0.0,0.00874698
dai-pulsechain,dai,Bridged DAI (PulseChain),0.0,1.004
sad-trombone,wompwomp,sad trombone,0.0,6.32e-06
smurfsinu,smurf,SmurfsINU,0.0,2.23174e-10
sac-daddy,sac,Sac Daddy,0.0,5.16288e-10
solfiles,files,Solfiles,0.0,0.00028728
crappy-bird,crappy,Crappy Bird,0.0,2.097e-05
soylanamanletcaptainz,ansem,SoylanaManletCaptainZ,0.0,2.36e-06
serbian-dancing-lady,сербскаяле,SERBIAN DANCING LADY,0.0,1.0981e-08
rzcoin,rz,RZcoin,0.0,21.49
crazy-tiger,crazytiger,Crazy Tiger,0.0,0.0
senso,senso,SENSO,0.0,0.01013818
dai-fuse,dai,Dai (Fuse),0.0,0.997856
cswap,cswap,CSWAP,0.0,0.00214644
scopuly-token,scop,Scopuly,0.0,0.01007357
daosol,daosol,daoSOL,0.0,162.65
rebasechain,base,ReBaseChain,0.0,1.813e-05
runigun,rng,RuniGun,0.0,0.00152982
primecoin,xpm,Primecoin,0.0,0.03531866
racoon,rac,Racoon,0.0,0.03212282
could-be-the-move,cbtm,Could Be The Move,0.0,5.94e-06
crodie,crodie,Crodie,0.0,0.00020963
puppacoin,$puppa,PuppaCoin,0.0,1.082e-05
rwa-index,mvrwa,RWA Index,0.0,1.0
cronos-zkevm-bridged-usdc-cronos-zkevm,usdc,Cronos zkEVM Bridged USDC (Cronos zkEVM),0.0,0.999925
quick-sync,qs,Quick Sync,0.0,0.00175101
quipuswap-governance-token,quipu,QuipuSwap Governance,0.0,0.02423384
coti-governance-token,gcoti,COTI Governance Token,0.0,0.01909952
purrcoin,purr,Purrcoin,0.0,4.624e-05
reptilianzuckerbidenbartcoin,bart,ReptilianZuckerBidenBartcoin,0.0,1.609e-05
creta-world,creta,Creta World,0.0,0.00938612
president-red,presi,President Red,0.0,1.068e-05
cropto-wheat-token,crow,Cropto Wheat Token,0.0,0.345011
prime,d2d,Prime,0.0,0.00430976
couponbay,cup,CouponBay,0.0,4.251e-05
puggleverse,puggle,PuggleVerse,0.0,8.642e-05
runic-chain,runic,Runic Chain,0.0,0.00482595
puppy,papi,Puppy,0.0,3.9e-06
dark-matter-defi,dmd,Dark Matter Defi,0.0,0.00011238
runecoin,rsic,RSIC•GENESIS•RUNE,0.0,0.00079915
defi-franc,dchf,DeFi Franc,0.0,0.459529
purp,$purp,Purp,0.0,4.347e-05
dex-message,dex,DEX Message,0.0,0.0001188
dexfi-governance,gdex,DexFi Governance,0.0,15.11
pusd,pusd,PUSD_Polyquity,0.0,0.138742
purpose,prps,Purpose,0.0,0.068156
save,save,Save,0.0,0.288582
crob-mob,crob,Crob Mob,0.0,0.01222945
daoversal,daot,Daoversal,0.0,0.348221
defai-2,defai,DEFAI,0.0,0.00076785
cryptoshares,shares,Cryptoshares,0.0,4.557e-05
rise-of-the-warbots-mmac,mmac,Rise of the Warbots MMAC,0.0,53.05
savings-xdai,sdai,Savings xDAI,0.0,1.17
runesterminal,runi,RunesTerminal,0.0,0.05273
rada-foundation,rada,RADA Foundation,0.0,1.541e-05
robots-farm,rbf,Robots.Farm,0.0,0.00121475
salsa-liquid-multiversx,legld,SALSA Liquid MultiversX,0.0,24.66
cowcoin-2,cow,Cowcoin,0.0,0.00185322
r4re,r4re,R4RE,0.0,0.0016476
cosmicswap,cosmic,CosmicSwap,0.0,0.02441817
rabi,rabi,Rabi,0.0,0.180827
crypto-samurai,cst,Crypto Samurai,0.0,1.905e-05
cvshots,cvshot,CVSHOTS,0.0,0.00031999
defigram,dfg,Defigram,0.0,1.21
punkai,punkai,PunkAI,0.0,8.12e-06
qusd-q-protocol,qusd,QUSD,0.0,0.926399
curve-fi-amdai-amusdc-amusdt,am3crv,Curve.fi amDAI/amUSDC/amUSDT,0.0,1.14
quick-transfer-coin-plus,qtcc,Quick Transfer Coin Plus,0.0,0.00067446
real-usd,usdr,Real USD,0.0,0.236269
cryptoneur-network-foundation,cnf,CryptoNeur Network foundation,0.0,0.00011137
cronos-zkevm-bridged-wbtc-cronos-zkevm,wbtc,Cronos zkEVM Bridged WBTC (Cronos zkEVM),0.0,86035.0
roaring-kitty-sol,stonks,Roaring Kitty (Sol),0.0,9.44e-06
crypto-network,cnw,Crypto Network,0.0,2.82
riverex-welle,welle,Welle,0.0,0.00095521
quant-ai,qai,Quant AI,0.0,1.19029e-07
defibox-bram,bram,Defibox bRAM,0.0,0.00019956
puggy-coin,puggy,PUGGY Coin,0.0,3.39818e-07
rxcgames,rxcg,RXCGames,0.0,0.00124241
rebase-base,rebase,Rebase,0.0,0.934041
dapp-ai,dap,DApp AI,0.0,0.00292941
ryoshi-token,ryoshi,Ryoshi,0.0,9.29415e-10
saudi-bonk,saudibonk,Saudi Bonk,0.0,1.46333e-07
cosmic-on-base,$cosmic,COSMIC on Base,0.0,2.114e-05
crononymous,cronon,Crononymous,0.0,8.7573e-08
cross-chain-degen-dao,degen,Cross Chain Degen DAO,0.0,0.77418
rentai,rent,RentAI,0.0,0.00104041
puppets-arts-2,puppets,Puppets Coin,0.0,2.22007e-07
curve-fi-frax-usdc,crvfrax,Curve.fi FRAX/USDC,0.0,1.001
dexit-finance,dxt,Dexit Network,0.0,3.598e-05
republican,rep,Republican,0.0,0.00045661
cult,cult,CULT,0.0,3.2242e-08
riser,ris,Riser,0.0,0.03776835
recovery-right-token,rrt,Recovery Right,0.0,0.824972
qrolli,osp,OpenSocial,0.0,0.00019617
quacks,quacks,QUACKS,0.0,0.01130188
runescape-gold-runes,$gold,RUNESCAPE•GOLD (Runes),0.0,1.029e-05
crypton-ai,$crypton,Crypton Ai,0.0,0.055828
realis-network,lis,Realis Network,0.0,0.00073618
samo-wif-hat,samowif,samo wif hat,0.0,0.00322045
reset,reset,MetaReset,0.0,3.727e-05
rizz-solana,rizz,RIZZ Solana,0.0,0.00016851
quantfury,qtf,Quantfury,0.0,6.35
dexed,dexed,DEXED,0.0,0.00075418
quidax,qdx,Quidax,0.0,0.052646
sam-bankmeme-fried,sbf,Sam Bankmeme Fried,0.0,0.00150801
crypto-sdg,sdg,Crypto SDG,0.0,0.00072955
rizz-solomon,rizz,RIZZ Solomon,0.0,7.312e-05
quack-capital,quack,Quack Capital,0.0,7.95e-06
pullix,plx,Pullix,0.0,0.0073085
realy-metaverse,real,Realy Metaverse,0.0,0.02108364
roaring-kitty,roar,Roaring Kitty,0.0,3.865e-05
reboot-world,rbt,Reboot World,0.0,2.997e-05
raccoon,roon,Raccoon,0.0,2.813e-05
dexana,dexana,Dexana,0.0,5.16e-06
racefi,racefi,RaceFi,0.0,0.00077398
pre-retogeum,prtg,Pre-Retogeum,0.0,2.32
scientia,scie,Scientia,0.0,0.00044177
pulsara,sara,Pulsara,0.0,0.00437804
sauce,sauce,SAUCE,0.0,2.301e-05
roaring-kitty-solana,kitty,Roaring Kitty,0.0,0.00094033
savings-dai,sdai,Savings Dai,0.0,1.15
cryptomines-eternal,eternal,CryptoMines Eternal,0.0,0.172177
dewy,dewy,DEWY,0.0,2.936e-05
counosx,ccxx,CounosX,0.0,0.089984
counterfire-economic-coin,cec,Counterfire Economic Coin,0.0,0.01923115
pulsar-coin,plsr,Pulsar Coin,0.0,0.00037502
depicted,dpt,Depicted,0.0,0.00019985
renq-finance,renq,Renq Finance,0.0,0.00193644
dexbet,dxb,Dexbet,0.0,0.01584197
sauce-inu,sauceinu,Sauce Inu,0.0,3.53e-06
reserve-currency-dogs,rcd,Reserve Currency Dogs,0.0,9.04e-06
crypto-perx,cprx,Crypto Perx,0.0,4.801e-05
dentnet,dentx,DENTNet,0.0,0.0239078
deez-nuts-2,deeznuts,DEEZ NUTS,0.0,0.00013032
rixen-finance,rixen,Rixen Finance,0.0,6.349e-05
cryptoperformance-coin,cpc,CryptoPerformance Coin,0.0,0.123919
scooter,scooter,Scooter,0.0,8.39514e-07
cyb3rgam3r420,gamer,cyb3rgam3r420,0.0,1.4e-06
real-realm,real,Real Realm,0.0,0.00011023
resistance-duck,redu,Resistance Duck,0.0,8.927e-05
defi-growth-index,dgi,DeFi Growth Index,0.0,1.0
reapchain,reap,ReapChain,0.0,4.597e-05
rush-2,rush,RUSH,0.0,1.532e-05
rebus,rebus,Rebus,0.0,0.0001699
cougar-token,cgs,CougarSwap,0.0,3.24e-05
robin-on-cronos,robin,Robin on Cronos,0.0,8.86497e-07
print-mining,print,Print Mining,0.0,0.02054279
custodiy,cty,CUSTODIY,0.0,3.76
darkknight,dknight,Dark Knight,0.0,9.73e-05
dao-space,daop,Dao Space,0.0,0.00395498
rwa-ai,rwa,RWA-AI,0.0,0.00020712
puriever,pure,Puriever,0.0,5.498e-05
purchasa,pca,Purchasa,0.0,0.00052464
decloud,cloud,DeCloud,0.0,2.219e-05
reaper-token,reaper,Reaper,0.0,4.481e-05
pup-doge,pupdoge,Pup Doge,0.0,1.479e-09
pufeth,pufeth,pufETH,0.0,2336.97
print-the-pepe,$pp,Print The Pepe,0.0,2.83e-05
cropto-corn-token,croc,Cropto Corn Token,0.0,0.261781
dark-energy-crystals,dec,Dark Energy Crystals,0.0,0.00074892
real-smurf-cat-2,smurf,Real Smurf Cat-шайлушай,0.0,3.569e-05
renzo-restaked-rez,ezrez,Renzo Restaked REZ,0.0,0.02289591
quai-network,quai,Quai Network,0.0,0.141908
cvault-finance,core,cVault.finance,0.0,1911.1
safuu,safuu,SAFUU,0.0,0.123063
cricket-foundation,cric,Cricket Foundation,0.0,0.0004571
cryptopunks-fraction-toke,ipunks,CryptoPunks Fraction Token,0.0,18.47
cute-cat-token,ccc,Cute Cat Candle,0.0,6.2549e-11
darkmatter,dmt,DarkMatter,0.0,0.00179209
deez-nuts-sol,nuts,Deez Nuts,0.0,0.03615732
real-us-t-bill,ustb,Re.al US T-Bill,0.0,1.025
ruufcoin,ruuf,RuufCoin,0.0,0.01468191
rloop,rloop,rLoop,0.0,0.00646377
robofi-token,vics,RoboFi,0.0,0.02817821
qtoken,qto,Qtoken,0.0,0.102472
dao-invest,vest,DAO Invest,0.0,0.0024655
privateai,pgpt,PrivateAI,0.0,0.04794715
darkshield,dks,DarkShield,0.0,5.191e-05
r34p,r34p,R34P,0.0,22.48
dap-the-dapper-dog,dap,"Dap, the Dapper Dog!",0.0,0.00010561
curve-fi-renbtc-wbtc-sbtc,crvrenwsbtc,Curve.fi renBTC/wBTC/sBTC,0.0,87990.0
race-to-a-billion,race,Race to a Billion,0.0,0.01014391
prm-token,prm,PRM Token,0.0,2.426e-05
robotrade,robo,Robotrade,0.0,8.188e-05
denarius-mxd,mxd,Denarius MXD,0.0,2.56e-06
quincoin,qin,QUINCOIN,0.0,9.995e-05
ryo-coin,ryo,RYO Coin,0.0,10.34
dark-protocol,dark,Dark Protocol,0.0,0.061825
sausagers-meat,meat,Meat,0.0,2.23e-06
cronosverse,vrse,CronosVerse,0.0,6.988e-05
qusdt,qusdt,QL1 Bridged USDT (QL1),0.0,0.999163
cronos-zkevm-bridged-cro-cronos-zkevm,cro,Cronos zkEVM Bridged CRO (Cronos zkEVM),0.0,0.074485
dewn,dewn,Dewn,0.0,2.034e-05
devvio,devve,Devvio,0.0,0.679369
saudi-pepe,saudipepe,SAUDI PEPE,0.0,2.33e-06
purple-ai,pai,Purple AI,0.0,0.052682
rwa-nova,nova,RWA NOVA,0.0,0.00984829
daosquare,rice,DAOSquare,0.0,0.073189
samurai-starter,sam,Samurai Starter,0.0,0.00460995
croissant-games,croissant,Croissant Games,0.0,2.896e-05
privix-2,privix,Privix,0.0,0.061334
salvor,art,Salvor,0.0,0.03527083
safle,safle,Safle,0.0,0.00146227
cyberblast-token,cbr,Cyberblast Token,0.0,0.00034814
dappad,appa,Dappad,0.0,0.00251794
save-baby-doge,babydoge,Save Baby Doge,0.0,2.74831e-10
rwa-finance,rwas,RWA Finance,0.0,0.0061
defi-agents-ai,defai,DeFi Agents AI,0.0,0.00050123
cryptopunk-7171-hoodie,hoodie,CryptoPunk #7171,0.0,14.15
cryptomines-reborn,crux,CryptoMines Reborn,0.0,0.097198
darcmatter-coin,darc,Konstellation,0.0,0.00058067
realvirm,rvm,Realvirm,0.0,0.01082588
dapp,dapp,LiquidApps,0.0,5.809e-05
republic-credits,rpc,Republic Credits,0.0,9.14e-06
curve-fi-usdc-usdt,2crv,Curve.fi USDC/USDT,0.0,1.02
real-world-abs,rwa,Real World Abs,0.0,6.77e-06
qubit,qbt,Qubit,0.0,0.0001521
q-protocol,qgov,Q Protocol,0.0,0.01334608
crosschain-iotx,ciotx,Crosschain IOTX,0.0,0.01881784
rendy-ai,rendy,Rendy AI,0.0,1.963e-05
qqq-tokenized-stock-defichain,dqqq,Invesco QQQ Trust Defichain,0.0,18.51
cronk,cronk,CRONK,0.0,8.5709e-08
dappstore,dappx,dAppstore,0.0,0.00160004
cryptopia,$tos,Cryptopia,0.0,0.00035485
replay,rplay,Replay,0.0,0.00124113
recycle-impact-world-association,riwa,Recycle Impact World Association,0.0,1.2287e-08
cryptopia-world,bcpi,Cryptopia,0.0,1.92
qrkita-token,qrt,Qrkita,0.0,1.96573e-07
dexa-coin,dexa,DEXA COIN,0.0,3.04e-06
cronus,cronus,CRONUS,0.0,8.06e-09
race-kingdom,atoz,Race Kingdom,0.0,0.03427817
quack-coin-base,quack,Quack Coin Base,0.0,6.55e-06
cresio,xcre,Cresio,0.0,0.00305015
quby-ai,qyai,QUBY AI,0.0,2.6761e-11
punkswap,punk,PunkSwap,0.0,0.00023283
crogecoin,croge,Crogecoin,0.0,0.00031688
cronaswap,crona,CronaSwap,0.0,0.00033168
croakey,croak,Croakey,0.0,2.5e-06
cropto-hazelnut-token,crof,Cropto Hazelnut Token,0.0,3.74
rizz,rizz,RIZZ,0.0,1.34161e-10
cult-cat,cult,CULT CAT,0.0,1.474e-05
daolaunch,dal,DAOLaunch,0.0,0.00887937
privateum,pri,Privateum Global,0.0,3.82
cosmic-network,cosmic,Cosmic Network,0.0,0.01415354
rabbitswap-2,rabbit,RabbitSwap,0.0,0.00299927
president-exe,aimaga,President.exe,0.0,9.57523e-07
cute-cthulhu,cthulhu,Cute Cthulhu,0.0,6.4e-06
deficonnect-v2,dfc,DefiConnect V2,0.0,2.221e-05
qowatt,qwt,QoWatt,0.0,0.00379842
reallink,real,RealLink,0.0,0.00672979
decred-next,dcrn,Decred-Next,0.0,0.057266
privago-ai,pvgo,Privago AI,0.0,0.00010263
privcy,priv,PRiVCY,0.0,5.265e-05
cryptorg-token,ctg,Cryptorg,0.0,0.03927593
punk-vault-nftx,punk,Punk Vault (NFTX),0.0,75272.0
crossfi,crfi,CrossFi,0.0,0.00610353
cropto-barley-token,crob,Cropto Barley Token,0.0,0.246138
ryoshis-vision,ryoshi,Ryoshis Vision,0.0,2.907e-09
daram,daram,Daram,0.0,2.58e-06
purple-bitcoin,pbtc,Purple Bitcoin,0.0,0.143744
reserveblock,vfx,VerifiedX,0.0,3.31
dexhunter,hunt,Dexhunter,0.0,0.115046
republic-note,note,Republic Note,0.0,0.059999
rusty-robot-country-club,rust,Rusty Robot Country Club,0.0,0.0001183
illuminati,ilum,Illuminati,0.0,4.3e-06
japan-open-chain,joc,Japan Open Chain,0.0,0.073792
neonpass-bridged-sol-neon-evm,sol,NeonPass Bridged SOL (Neon EVM),0.0,143.67
jaiho-crypto,jaiho,Jaiho Crypto,0.0,0.00070879
interest-bearing-eth,ibeth,Interest Bearing ETH,0.0,2530.59
holdium,hm,Holdium,0.0,0.00023699
oh-no,ohno,Oh no,0.0,9.898e-05
one-share,ons,One Share,0.0,1.039
night-crows,crow,CROW,0.0,0.525613
itemverse,item,ITEMVERSE,0.0,6.729e-05
hodl-meme,hodl,HODL,0.0,1.797e-12
internet-money-bsc,im,Internet Money (BSC),0.0,5.925e-09
nefty,nefty,NeftyBlocks,0.0,0.00197059
hivewater,hivewater,hiveWater,0.0,0.01764862
holdstation-utility-gold,ugold,Holdstation Utility GOLD,0.0,8.9725e-08
noob,noob,Blast Royale,0.0,0.0021754
nftblackmarket,nbm,NFTBlackmarket,0.0,6.32337e-10
hobbes,hobbes,Hobbes [OLD],0.0,1.9814e-08
neko,neko,NEKO,0.0,4.429e-05
kaidex,kdx,Kaidex,0.0,5.931e-05
jani,jani,JANI,0.0,0.00041926
kage,kage,Kage,0.0,0.00037487
janny,janny,Janny,0.0,2.331e-05
nftreasure,tresr,NFTREASURE,0.0,0.00265808
hocus-pocus-finance,hoc,Hocus Pocus Finance,0.0,3.65533e-07
noot,noot,NOOT,0.0,1.42588e-10
ima-bridged-usdc-skale,usdc,Skale IMA Bridged USDC (Skale),0.0,0.99948
opta-global,opta,OPTA Global,0.0,2.29e-06
indian-call-center,icc,Indian Call Center,0.0,3.727e-05
just-the-tip,tips,Just The Tip,0.0,0.00089473
multiplanetary-inus,inus,MultiPlanetary Inus,0.0,4.52612e-10
nomotaai,nmai,NomotaAI,0.0,0.00085739
okx-beth,beth,OKX BETH,0.0,2242.5
nordek,nrk,Nordek,0.0,0.00071664
itc,itc,ITC,0.0,0.00237095
official-arbitrum-bridged-usdc-arbitrum-nova,usdc,Arbitrum Bridged USDC (Arbitrum Nova),0.0,1.003
kabosu-heroglyphs,kabosu,Kabosu,0.0,2.77605e-10
holygrails-io,holy,HolyGrails.io,0.0,0.00106975
multichain-bridged-weth-kava,weth,Multichain Bridged WETH (Kava),0.0,404.7
hnb-protocol,hnb,HNB Protocol,0.0,0.00326813
hog,hog,Hog,0.0,5.77e-06
hokkaido-inu-token,hinu,Hokkaido Inu Token,0.0,1.6791e-08
holygrail,hly,HolyGrail,0.0,3.33e-06
jake-newman-enterprises,jne,Jake Newman Enterprises,0.0,0.01064221
iguverse,igup,IguVerse IGUP,0.0,0.00049578
ngmi,ngmi,NGMI,0.0,9.82e-06
izumi-bond-usd,iusd,iZUMi Bond USD,0.0,0.752227
nolimitcoin,nlc,NoLimitCoin,0.0,0.0016801
justmoney-2,jm,JustMoney,0.0,1.603e-05
noot-sol,noot,Noot Sol,0.0,1.962e-05
ironclad-token,icl,Ironclad Token,0.0,0.03835293
neoaudit-ai,naai,NeoAudit AI,0.0,0.00285805
hungarian-vizsla-inu,hvi,Hungarian Vizsla Inu,0.0,2.7675e-14
nogwai,nogwai,Nogwai,0.0,6.45e-06
optical-bitcoin,obtc,Optical Bitcoin,0.0,0.00258429
iron-titanium-token,titan,IRON Titanium,0.0,7.467e-09
justus,jtt,Justus,0.0,0.00993116
hoichi,hoichi,Hoichi,0.0,1.09e-06
multichain-bridged-weth-fantom,weth,Multichain Bridged WETH (Fantom),0.0,79.86
nomad-exiles,pride,Nomad Exiles,0.0,0.00086806
optim-oada,oada,Optim OADA,0.0,0.63723
onez,onez,ONEZ,0.0,1.002
nfteyez,eye,NftEyez,0.0,4.36e-06
jackpool-finance,jfi,JackPool.finance,0.0,4.56
intel-x,intx,Intel X,0.0,0.00647178
nebx,xpower,NebX,0.0,0.00116937
onion,onon,ONION,0.0,0.00025151
hodl,hodl,HODL,0.0,0.00011403
hygt,hygt,HYGT,0.0,0.00084942
neged,neged,Neged,0.0,2.955e-05
ndc,ndc,NDC,0.0,0.03631467
interns,intern,Interns,0.0,1.157e-05
og404,og404,OG404,0.0,213.74
jaseonmun,jsm,Joseon-Mun,0.0,0.00051675
ola,ola,Ola,0.0,0.00119204
neat,neat,NEAT,0.0,0.00802268
multichain-bridged-wbnb-moonriver,wbnb,Multichain Bridged WBNB (Moonriver),0.0,11.7
jarvis-synthetic-swiss-franc,jchf,Jarvis Synthetic Swiss Franc,0.0,0.363325
omchain,omc,Omchain,0.0,0.00318178
nuit,nuit,nuit,0.0,0.00412649
ink-finance,quill,Ink Finance,0.0,0.116245
ngatiger,nga,NGATiger,0.0,6.3204e-08
one-hundred-million-inu,ohmi,One Hundred Million Inu,0.0,0.00088964
neonai,neonai,NeonAI,0.0,0.0001147
neopepe,neop,NeoPepe,0.0,5.8842e-08
iron-finance,ice,Iron Finance,0.0,3.42e-06
intellix,itx,Intellix,0.0,2.103e-05
nort,xrt,norT,0.0,1.4851e-07
neonpass-bridged-usdt-neon,usdt,Neonpass Bridged USDT (Neon),0.0,0.974894
istanbul-wild-cats-fan-token,iwft,İstanbul Wild Cats Fan Token,0.0,0.0003085
jasse-polluk,polluk,Jasse Polluk,0.0,3.073e-05
illusion,illusion,illusion,0.0,1.096e-05
ofcourse-i-still-love-you,ocisly,Of Course I Still Love You,0.0,1.07e-06
ink-bridged-weth-ink,weth,Ink Bridged WETH (Ink),0.0,2240.21
nugget-rush,nugx,Nugget Rush,0.0,0.00054877
multichain-bridged-wbtc-moonriver,wbtc,Multichain Bridged WBTC (Moonriver),0.0,676.14
jvault-token,jvt,JVault Token,0.0,0.101584
kabosu-arbitrum,kabosu,Kabosu (Arbitrum),0.0,1.40726e-07
nop-app,nop,Nop App,0.0,3.917e-05
kaeru-the-frog,kaeru,Kaeru The Frog,0.0,5.2559e-11
multichain-bridged-dai-fantom,dai,Multichain Bridged DAI (Fantom),0.0,0.02502621
multichain-bridged-wavax-fantom,wavax,Multichain Bridged WAVAX (Fantom),0.0,2.43
nulswap,nswap,Nulswap,0.0,0.00383471
multidex-ai,mdx,MultiDEX AI,0.0,0.01530178
one-world-chain,owct,One World Chain,0.0,0.00366371
i-dont-know,idk,i dont know,0.0,5.162e-05
no-one,noone,No One,0.0,1.08849e-07
one,one,One,0.0,0.0006017
iron-stablecoin,iron,Iron,0.0,0.0001211
kabosu-2,kabosu,KaBoSu,0.0,4.0823e-11
imaro,imaro,IMARO,0.0,0.00156955
hold-fun,hfun,Hold.fun,0.0,0.00019515
numa,numa,Numa,0.0,0.288844
hundred,hundred,HUNDRED,0.0,6.97e-05
hydrachain-bridged-wbtc-hydra,wbtc,Hydrachain Bridged WBTC (Hydra),0.0,102527.0
multichain-bridged-usdc-telos,usdc,Multichain Bridged USDC (Telos),0.0,0.03709165
multichain-bridged-dai-moonriver,dai,Multichain Bridged DAI (Moonriver),0.0,0.487166
multichain-bridged-usdt-bittorrent,usdt_t,Multichain Bridged USDT (BitTorrent),0.0,0.999449
hold-vip,hold,Hold VIP,0.0,7.7306e-11
nengcoin,neng,Nengcoin,0.0,4.61085e-07
hobbes-new,hobbes,Hobbes,0.0,1.8985e-08
oil-token-162dc739-3b37-4da2-88a7-0d5b8e03ab14,oil,Oil Token,0.0,5.12968e-07
multichain-bridged-wbnb-polygon-pos,wbnb,Multichain Bridged WBNB (Polygon POS),0.0,42.29
internet,net,Internet,0.0,4.86e-05
noike,woosh,Noike,0.0,1.1e-05
just-stablecoin,usdj,JUST Stablecoin,0.0,1.14
ifarm,ifarm,iFARM,0.0,46.33
husky-ai,hus,Husky.AI,0.0,4.443e-05
hodlassets,hodl,HodlAssets,0.0,0.00241091
ilcoin,ilc,ILCOIN,0.0,0.00120415
kaby-arena,kaby,Kaby Arena,0.0,0.00026475
interstellar-domain-order,ido,Interstellar Domain Order,0.0,5.556e-05
nojeet,nojeet,NOJEET,0.0,0.00025607
non-playable-inu,$npi,Non-Playable Inu,0.0,2.40019e-07
olympus-v1,ohm,Olympus v1,0.0,137.78
hurricaneswap-token,hct,HurricaneSwap,0.0,4.043e-05
hyme,hyme,HYME,0.0,0.00050165
hump,hump,Hump,0.0,0.00012001
nomad-bridged-usdc-moonbeam,usdc,Nomad Bridged USDC (Moonbeam),0.0,0.064664
nulink-2,nlk,NuLink,0.0,0.0121579
new-bitshares,nbs,New BitShares,0.0,3.912e-05
multichain-bridged-weth-moonriver,weth,Multichain Bridged WETH (Moonriver),0.0,29.49
jarvis-synthetic-euro,jeur,Jarvis Synthetic Euro,0.0,0.622337
multichain-bridged-weth-moonbeam,weth,Multichain Bridged WETH (Moonbeam),0.0,49.39
kaia-bridged-usdt-kaia,usdt,Kaia Bridged USDT (Kaia),0.0,1.0
nucypher,nu,NuCypher,0.0,0.064529
nemgame,nem,NemGame,0.0,5.24407e-07
multipool,mul,Multipool,0.0,0.00209323
onedex-rone,rone-bb2e,OneDex rONE,0.0,0.00076536
husby,husby,HUSBY,0.0,0.00841604
i-love-snoopy,lovesnoopy,I LOVE SNOOPY,0.0,2.2311e-08
nfstay,stay,NFsTay,0.0,0.00011676
imagine,imagine,Imagine,0.0,0.00077262
nomad-bridged-weth-moonbeam,weth,Nomad Bridged WETH (Moonbeam),0.0,32.63
neonpass-bridged-usdc-neon,usdc,NeonPass Bridged USDC (Neon),0.0,0.998645
ink-fantom,ink,Ink Fantom,0.0,0.28441
nordic-ai,nrdc,Nordic Ai,0.0,0.00165527
nucleon-space,nut,Nucleon,0.0,0.633887
hydt-protocol-hydt,hydt,HYDT,0.0,0.935853
oil-token,oil,Oil Token,0.0,0.00056375
ogzclub,ogz,OGzClub,0.0,2.656e-07
nearkat,kat,NearKat,0.0,9.456e-05
holonus,hln,Holonus,0.0,5.019e-05
hmmonsol,hmm,HmmOnSOL,0.0,0.00010581
nft-combining,nftc,NFT Combining,0.0,0.0008644
indowealth-token,iwt,IndoWealth Token,0.0,0.338044
kabosu-inu,kabosu,Kabosu Inu,0.0,2.87266e-07
kabosu-bnb,kabosu,Kabosu (BNB),0.0,0.0076334
near-tinker-union-gear,gear,Near Tinker Union GEAR,0.0,0.164238
iryde,iryde,iRYDE,0.0,1.75866e-07
issp,issp,ISSP,0.0,3.118e-05
index-coop-ethereum-2x-index,eth2x,Index Coop Ethereum 2x Index,0.0,23.08
inery,$inr,Inery,0.0,0.00626926
